YEAR,PROJECT,SPECIES,DATE,WT_MALE,WT_FEMALE,WT_E1,VOL_E1
2011-12,CS,CHPE,11/22/2011,3450,3100,112,100.6223954
2011-12,CS,CHPE,11/22/2011,3400,4050,108,97.7447977
2011-12,CS,CHPE,11/22/2011,4050,3750,107,94.56470989
2011-12,CS,CHPE,11/22/2011,3750,3350,98,87.41600205
2011-12,CS,CHPE,11/22/2011,3400,3450,136,120.1597286
2011-12,CS,CHPE,11/22/2011,3750,3600,98,87.71738573
2011-12,CS,CHPE,11/22/2011,4000,3500,110,99.3590016
2011-12,CS,CHPE,11/22/2011,3800,3050,104,93.4035287
2011-12,CS,CHPE,11/22/2011,3650,3350,110,97.52327782
2011-12,CS,CHPE,11/22/2011,3500,3250,92,83.29461094
2011-12,CS,CHPE,11/22/2011,3650,3550,126,116.9117512
2011-12,CS,CHPE,11/22/2011,3900,3400,103,91.87073229
2011-12,CS,CHPE,11/22/2011,3700,3450,107,93.10865818
2011-12,CS,CHPE,11/22/2011,4100,3550,110,98.4532055
2011-12,CS,CHPE,11/22/2011,3700,3200,90,79.93921536
2011-12,CS,CHPE,11/22/2011,4100,3500,116,147
2011-12,CS,CHPE,11/22/2011,3850,3100,98,88.8100608
2011-12,CS,CHPE,11/22/2011,3550,3300,88,81.80251443
2011-12,CS,CHPE,11/22/2011,3850,3650,116,98.988032
2011-12,CS,CHPE,11/22/2011,3700,3300,94,86.80860058
2011-12,CS,CHPE,11/22/2011,3950,3750,102,90.53539533
2011-12,CS,CHPE,11/22/2011,3650,3650,108,98.33184922
2011-12,CS,CHPE,11/22/2011,3850,3200,110,96.58956544
2011-12,CS,CHPE,11/22/2011,4200,3400,102,91.78015334
2011-12,CS,CHPE,11/22/2011,4250,3650,100,98.82745242
2011-12,CS,CHPE,11/22/2011,3500,3100,104,95.02194125
2011-12,CS,CHPE,11/22/2011,3950,3300,102,91.22157363
2011-12,CS,CHPE,11/22/2011,3250,3450,104,91.66176
2011-12,CS,CHPE,11/22/2011,3650,3200,98,87.60137318
2011-12,CS,CHPE,11/22/2011,4100,3700,96,89.25478912
2011-12,CS,CHPE,11/22/2011,3400,3550,90,75.17199053
2011-12,CS,CHPE,11/22/2011,4050,3400,110,98.82708736
2011-12,CS,CHPE,11/22/2011,4100,3500,110,99.9451904
2011-12,CS,CHPE,11/22/2011,3800,3250,107,95.28026112
2011-12,CS,CHPE,11/22/2011,3600,3650,100,95.37190349
2011-12,CS,CHPE,11/22/2011,3450,3300,97,86.2221568
2011-12,CS,CHPE,11/22/2011,3800,3600,98,86.67647181
2011-12,CS,CHPE,11/22/2011,3900,3850,100,92.81533594
2011-12,CS,CHPE,11/22/2011,3850,3050,118,106.24768
2012-13,CS,CHPE,11/27/2012,3500,3400,97,88.54003814
2012-13,CS,CHPE,11/27/2012,4200,3350,100,88.81963622
2012-13,CS,CHPE,11/27/2012,3700,3600,115,101.4106624
2012-13,CS,CHPE,11/27/2012,4500,3300,95,87.71256115
2012-13,CS,CHPE,11/27/2012,4000,3200,105,92.87015629
2012-13,CS,CHPE,11/27/2012,3600,3400,118,106.3265582
2012-13,CS,CHPE,11/27/2012,3750,3050,105,95.31521434
2012-13,CS,CHPE,11/27/2012,3300,3150,115,102.0226452
2012-13,CS,CHPE,11/27/2012,4150,2800,111,100.2950144
2012-13,CS,CHPE,11/27/2012,3800,3300,110,97.81991424
2012-13,CS,CHPE,11/27/2012,3900,3850,125,110.3537249
2012-13,CS,CHPE,11/27/2012,4200,3300,120,103.7809459
2012-13,CS,CHPE,11/27/2012,3400,3000,109,96.15871181
2012-13,CS,CHPE,11/27/2012,3500,3150,99,86.80860058
2012-13,CS,CHPE,11/27/2012,3650,3200,114,101.6430264
2012-13,CS,CHPE,11/27/2012,3500,3200,107,96.5746048
2012-13,CS,CHPE,11/27/2012,3950,3450,118,103.7850624
2012-13,CS,CHPE,11/27/2012,3500,3400,110,101.4959309
2012-13,CS,CHPE,11/27/2012,4100,3700,120,107.3214423
2012-13,CS,CHPE,11/27/2012,3600,3650,114,103.6764861
2012-13,CS,CHPE,11/27/2012,3800,3150,130,115.0678385
2012-13,CS,CHPE,11/27/2012,3850,3500,106,93.8366208
2012-13,CS,CHPE,11/27/2012,4100,4000,112,100.2016604
2012-13,CS,CHPE,11/27/2012,3600,3400,110,96.12363571
2012-13,CS,CHPE,11/27/2012,4050,3150,96,86.23259904
2012-13,CS,CHPE,11/27/2012,3600,3100,96,85.83151718
2012-13,CS,CHPE,11/27/2012,4150,3200,102,89.77965363
2012-13,CS,CHPE,11/27/2012,3500,3000,110,96.35991552
2012-13,CS,CHPE,11/27/2012,4100,3900,120,107.1446605
2012-13,CS,CHPE,11/27/2012,3800,3300,100,89.1584512
2012-13,CS,CHPE,11/27/2012,3900,3100,115,110.0282435
2012-13,CS,CHPE,11/27/2012,4050,3100,97,89.3532416
2012-13,CS,CHPE,11/27/2012,3850,3250,107,95.27215616
2012-13,CS,CHPE,11/27/2012,4000,3300,95,85.36247501
2012-13,CS,CHPE,11/27/2012,3250,3250,105,99.95445043
2012-13,CS,CHPE,11/27/2012,3550,3450,105,94.70714931
2012-13,CS,CHPE,11/27/2012,3850,3550,120,109.775103
2012-13,CS,CHPE,11/27/2012,3900,3050,120,104.0979087
2012-13,CS,CHPE,11/27/2012,3350,2850,95,83.76678605
2012-13,CS,CHPE,11/27/2012,3900,3100,92,80.97235763
2012-13,CS,CHPE,11/27/2012,4350,2950,95,83.44016179
2012-13,CS,CHPE,11/27/2012,3750,3500,130,120.7203922
2012-13,CS,CHPE,11/27/2012,3400,3200,100,89.24461056
2012-13,CS,CHPE,11/27/2012,3700,3200,103,91.74542746
2012-13,CS,CHPE,11/27/2012,4300,2950,95,88.61713203
2012-13,CS,CHPE,11/27/2012,3400,3050,106,97.6543232
2012-13,CS,CHPE,11/27/2012,3600,3350,110,95.34303027
2012-13,CS,CHPE,11/27/2012,4300,3550,100,94.62761882
2012-13,CS,CHPE,11/27/2012,4000,3050,105,99.4332672
2012-13,CS,CHPE,11/27/2012,3300,3100,110,95.00754125
2013-14,CS,CHPE,11/28/2013,3600,3150,90,81.02447309
2013-14,CS,CHPE,11/28/2013,3800,3300,106,97.95800269
2013-14,CS,CHPE,11/28/2013,3800,3250,95,86.85987942
2013-14,CS,CHPE,11/28/2013,3550,3300,102,89.93634202
2013-14,CS,CHPE,11/28/2013,3600,3150,110,100.8502979
2013-14,CS,CHPE,11/28/2013,3450,3050,107,95.39770982
2013-14,CS,CHPE,11/28/2013,3500,2950,94,85.09092659
2013-14,CS,CHPE,11/28/2013,3600,3350,102,91.49633741
2013-14,CS,CHPE,11/28/2013,3800,3150,92,82.50392576
2013-14,CS,CHPE,11/28/2013,3950,3700,118,105.9119432
2013-14,CS,CHPE,11/28/2013,3950,3600,102,93.27120077
2013-14,CS,CHPE,11/28/2013,3700,3200,100,90.05012326
2013-14,CS,CHPE,11/28/2013,3650,3500,101,91.0304512
2013-14,CS,CHPE,11/28/2013,3600,3500,94,84.94852506
2013-14,CS,CHPE,11/28/2013,3800,3350,98,88.8251904
2013-14,CS,CHPE,11/28/2013,4100,3600,120,108.5828352
2013-14,CS,CHPE,11/28/2013,3650,3400,104,97.3073408
2013-14,CS,CHPE,11/28/2013,3800,3500,116,102.5776886
2013-14,CS,CHPE,11/28/2013,3650,3400,95,86.57043456
2013-14,CS,CHPE,11/28/2013,3800,3550,104,92.52118886
2013-14,CS,CHPE,11/28/2013,3650,4050,104,97.16303053
2013-14,CS,CHPE,11/28/2013,3900,3550,98,86.1617664
2013-14,CS,CHPE,11/28/2013,2900,3950,91,81.92345702
2013-14,CS,CHPE,11/28/2013,3200,3600,118,102.8740291
2013-14,CS,CHPE,11/28/2013,3750,3700,94,83.33927014
2013-14,CS,CHPE,11/28/2013,3650,3450,80,80.71747994
2013-14,CS,CHPE,11/28/2013,3950,3800,118,110.8909773
2013-14,CS,CHPE,11/28/2013,3800,3350,104,92.37600666
2013-14,CS,CHPE,11/28/2013,3600,3250,102,91.33050573
2013-14,CS,CHPE,11/28/2013,3550,3550,110,98.31190579
2013-14,CS,CHPE,11/28/2013,4100,3100,101,91.49633741
2013-14,CS,CHPE,11/28/2013,3650,3300,90,80.48952525
2013-14,CS,CHPE,11/28/2013,3900,3350,101,90.37787546
2013-14,CS,CHPE,11/28/2013,4000,3450,104,91.49017651
2013-14,CS,CHPE,11/28/2013,3950,3550,102,90.96169882
2013-14,CS,CHPE,11/28/2013,4000,2750,97,84.28873318
2013-14,CS,CHPE,11/28/2013,3600,3550,102,90.25990042
2013-14,CS,CHPE,11/28/2013,4000,3450,102,93.28132096
2013-14,CS,CHPE,11/28/2013,3450,3000,118,109.2059136
2013-14,CS,CHPE,11/28/2013,3650,3600,84,74.74144
2013-14,CS,CHPE,11/28/2013,3650,3500,104,100.5939118
2013-14,CS,CHPE,11/28/2013,3800,3450,90,86.178048
2013-14,CS,CHPE,11/28/2013,4350,3750,104,96.72390144
2013-14,CS,CHPE,11/28/2013,3850,3350,108,96.9352192
2013-14,CS,CHPE,11/28/2013,4150,3400,98,88.85213594
2013-14,CS,CHPE,11/28/2013,3600,3550,92,87.81395046
2013-14,CS,CHPE,11/28/2013,4250,3200,96,88.88264294
2013-14,CS,CHPE,11/28/2013,4150,3950,106,95.20585114
2013-14,CS,CHPE,11/28/2013,3850,3450,100,89.70864179
2013-14,CS,CHPE,11/28/2013,3950,3150,118,108.10624
2014-15,CS,CHPE,11/28/2014,4100,3050,96,88.72950989
2014-15,CS,CHPE,11/28/2014,3650,3500,106,98.9944791
2014-15,CS,CHPE,11/28/2014,4550,3550,102,92.32062874
2014-15,CS,CHPE,11/28/2014,4100,2950,92,84.992
2014-15,CS,CHPE,11/28/2014,3700,3350,110,100.4214436
2014-15,CS,CHPE,11/28/2014,4050,3200,98,91.71194266
2014-15,CS,CHPE,11/28/2014,3850,3200,98,89.7122304
2014-15,CS,CHPE,11/28/2014,3450,2950,100,91.04326042
2014-15,CS,CHPE,11/28/2014,3400,3800,128,117.1720284
2014-15,CS,CHPE,11/28/2014,3450,3900,124,115.9929472
2014-15,CS,CHPE,11/28/2014,3300,3600,122,111.0332488
2014-15,CS,CHPE,11/28/2014,4100,4000,110,100.4040576
2014-15,CS,CHPE,11/28/2014,3700,3550,106,95.27208704
2014-15,CS,CHPE,11/28/2014,4150,3600,102,93.2040192
2014-15,CS,CHPE,11/28/2014,4100,3300,108,98.76784333
2014-15,CS,CHPE,11/28/2014,3700,3200,104,94.8919337
2014-15,CS,CHPE,11/28/2014,3800,3300,104,93.90938522
2014-15,CS,CHPE,11/28/2014,4050,3450,108,98.3881728
2014-15,CS,CHPE,11/28/2014,3850,3750,98,89.224704
2014-15,CS,CHPE,11/28/2014,3500,3000,114,103.8494597
2014-15,CS,CHPE,11/28/2014,3700,3500,102,92.36297318
2014-15,CS,CHPE,11/28/2014,4150,3500,98,87.6266496
2014-15,CS,CHPE,11/28/2014,3900,3400,96,87.227136
2014-15,CS,CHPE,11/28/2014,3450,3350,112,101.8078065
2014-15,CS,CHPE,11/28/2014,3850,3550,108,97.97390387
2014-15,CS,CHPE,11/28/2014,3550,3050,108,97.74409728
2014-15,CS,CHPE,11/28/2014,3650,3500,104,92.97234432
2014-15,CS,CHPE,11/28/2014,3900,3550,114,102.5776886
2014-15,CS,CHPE,11/28/2014,4300,3250,94,84.73396736
2014-15,CS,CHPE,11/28/2014,4200,3150,96,87.20214221
2014-15,CS,CHPE,11/28/2014,3700,3600,108,97.19251251
2014-15,CS,CHPE,11/28/2014,3800,3400,108,99.18248602
2014-15,CS,CHPE,11/28/2014,3600,NA,114,103.3150464
2014-15,CS,CHPE,11/28/2014,3650,3750,90,80.99416218
2014-15,CS,CHPE,11/28/2014,4450,3300,108,97.66072115
2014-15,CS,CHPE,11/28/2014,3500,4000,104,93.885696
2014-15,CS,CHPE,11/28/2014,3400,3500,120,102.112768
2014-15,CS,CHPE,11/28/2014,3200,3440,128,111.46112
2014-15,CS,CHPE,11/28/2014,3650,3850,126,110.7040666
2014-15,CS,CHPE,11/28/2014,3500,3250,128,122.976768
2014-15,CS,CHPE,11/28/2014,3500,3300,95,99.955456
2014-15,CS,CHPE,11/28/2014,3600,3100,85,87.892992
2014-15,CS,CHPE,11/28/2014,3600,3400,103,99.236352
2014-15,CS,CHPE,11/28/2014,3400,3900,NA,83.897856
2014-15,CS,CHPE,11/28/2014,3250,3400,109,111.5136
2014-15,CS,CHPE,11/28/2014,3550,3200,99,99.955456
2014-15,CS,CHPE,11/28/2014,3800,3950,97,98.91936
2014-15,CS,CHPE,11/28/2014,3450,3150,101,103.550976
2014-15,CS,CHPE,11/28/2014,3600,3600,99,102.58304
2014-15,CS,CHPE,11/28/2014,3300,3650,99,104.989184
2014-15,CS,CHPE,11/28/2014,3650,3100,97,98.26745549
2015-16,CS,CHPE,11/27/2015,3450,3850,106,88.6098473
2015-16,CS,CHPE,11/27/2015,3900,3200,98,87.91261184
2015-16,CS,CHPE,11/27/2015,3950,3700,95,84.46047642
2015-16,CS,CHPE,11/27/2015,3550,3250,105,92.21730509
2015-16,CS,CHPE,11/27/2015,3450,3400,106,92.18324685
2015-16,CS,CHPE,11/27/2015,3600,3450,94,81.51990682
2015-16,CS,CHPE,11/27/2015,3700,3300,94,83.91867034
2015-16,CS,CHPE,11/27/2015,4050,3300,122,109.4479488
2015-16,CS,CHPE,11/27/2015,4150,3400,102,90.6895872
2015-16,CS,CHPE,11/27/2015,3450,3450,100,86.23189555
2015-16,CS,CHPE,11/27/2015,4050,3900,108,99.80907059
2015-16,CS,CHPE,11/27/2015,3550,3500,110,101.7278003
2015-16,CS,CHPE,11/27/2015,3650,3450,98,83.99595725
2015-16,CS,CHPE,11/27/2015,3700,3250,106,100.0249754
2015-16,CS,CHPE,11/27/2015,3900,3550,104,97.77512448
2015-16,CS,CHPE,11/27/2015,4400,3550,101,91.08419174
2015-16,CS,CHPE,11/27/2015,3400,3850,107,97.52327782
2015-16,CS,CHPE,11/27/2015,3500,3250,108,96.35991552
2015-16,CS,CHPE,11/27/2015,3950,3450,101,86.50470298
2015-16,CS,CHPE,11/27/2015,3750,3700,105,91.98143898
2015-16,CS,CHPE,11/27/2015,3500,3300,98,77.0595881
2015-16,CS,CHPE,11/27/2015,4050,3500,107,99.55199386
2015-16,CS,CHPE,11/27/2015,3800,3750,105,97.54114048
2015-16,CS,CHPE,11/27/2015,4300,3500,99,89.57299098
2015-16,CS,CHPE,11/27/2015,3650,2950,99,79.09109146
2015-16,CS,CHPE,11/27/2015,3800,3600,102,83.42806118
2015-16,CS,CHPE,11/27/2015,4000,3650,96,75.50175898
2015-16,CS,CHPE,11/27/2015,3650,3700,105,92.71101338
2015-16,CS,CHPE,11/27/2015,3850,3500,112,96.34378547
2015-16,CS,CHPE,11/27/2015,3700,3550,104,80.68283597
2015-16,CS,CHPE,11/27/2015,3600,3550,107,100.6276608
2015-16,CS,CHPE,11/27/2015,3850,3650,109,96.96070656
2015-16,CS,CHPE,11/27/2015,3900,3700,109,98.31072973
2015-16,CS,CHPE,11/27/2015,3900,3850,113,102.4865121
2015-16,CS,CHPE,11/27/2015,3750,3650,102,89.0200064
2015-16,CS,CHPE,11/27/2015,3100,3550,109,93.88045005
2015-16,CS,CHPE,11/27/2015,3800,3400,112,99.0925312
2015-16,CS,CHPE,11/27/2015,3500,3500,92,83.21432371
2015-16,CS,CHPE,11/27/2015,3950,3650,114,99.7986432
2015-16,CS,CHPE,11/27/2015,3550,3450,94,81.55331072
2015-16,CS,CHPE,11/27/2015,3650,3500,120,93.9445248
2015-16,CS,CHPE,11/27/2015,4450,4050,98,87.7598208
2015-16,CS,CHPE,11/27/2015,4150,3450,116,100.8244736
2015-16,CS,CHPE,11/27/2015,3750,3500,102,96.13993523
2015-16,CS,CHPE,11/27/2015,3700,3300,102,89.71037286
2015-16,CS,CHPE,11/27/2015,3850,3750,97,88.74869965
2015-16,CS,CHPE,11/27/2015,3600,4250,100,91.222272
2015-16,CS,CHPE,11/27/2015,3200,3650,93,82.44764467
2015-16,CS,CHPE,11/27/2015,4200,3400,109,98.9953065
2015-16,CS,CHPE,11/27/2015,3650,3400,105,89.5383936
